committee_id,report_year,report_type,image_number,line_number,transaction_id,file_number,original_sub_id,committee_designated_coordinated_expenditure_indicator,committee_name,entity_type,entity_type_desc,designated_committee_id,designated_committee_name,subordinate_committee_id,payee_name,payee_last_name,payee_middle_name,payee_first_name,aggregate_general_election_expenditure,expenditure_type,expenditure_type_full,expenditure_purpose_full,expenditure_date,expenditure_amount,candidate_id,candidate_name,candidate_prefix,candidate_first_name,candidate_middle_name,candidate_last_name,candidate_suffix,candidate_office,candidate_office_full,candidate_office_state,candidate_office_state_full,candidate_office_district,conduit_committee_id,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,action_code,action_code_full,back_reference_transaction_id,back_reference_schedule_name,memo_code,memo_code_full,unlimited_spending_flag,unlimited_spending_flag_full,catolog_code,catolog_code_full,schedule_type_full,load_date,filing_form,link_id,sub_id,memo_text,schedule_type,election_cycle
C00027466,2022,M9,202304119579791310,25,SF25.M9.002,1697200,,N,,ORG,ORGANIZATION,C00003418,REPUBLICAN NATIONAL COMMITTEE,C00027466,IMGE LLC,,,,391200.00,24C,COORDINATED EXPENDITURE,MEDIA,2022-08-30 00:00:00,391200.00,S2AZ00372,"MASTERS, BLAKE",,BLAKE,,MASTERS,,S,SENATE,AZ,ARIZONA,,,,,,,,,N,NO CHANGE,,,,,,,,,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2023-04-14 03:31:09,F3X,4041120231738717107,4041320231739702004,,SF,2022
C00027466,2022,M9,202304119579791310,25,SF25.M9.003,1697200,,N,,ORG,ORGANIZATION,C00003418,REPUBLICAN NATIONAL COMMITTEE,C00027466,PG PLACEMENTS,,,,1900000.00,24C,COORDINATED EXPENDITURE,MEDIA,2022-08-02 00:00:00,1000000.00,S2OH00436,"VANCE, J D",,J D,,VANCE,,S,SENATE,OH,OHIO,,,,,,,,,N,NO CHANGE,,,,,,,,,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2023-04-14 03:31:09,F3X,4041120231738717107,4041320231739702005,,SF,2022
C00027466,2022,M9,202304119579791311,25,SF25.M9.004,1697200,,N,,ORG,ORGANIZATION,C00003418,REPUBLICAN NATIONAL COMMITTEE,C00027466,PG PLACEMENTS,,,,1900000.00,24C,COORDINATED EXPENDITURE,MEDIA,2022-08-11 00:00:00,900000.00,S2OH00436,"VANCE, J D",,J D,,VANCE,,S,SENATE,OH,OHIO,,,,,,,,,N,NO CHANGE,,,,,,,,,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2023-04-14 03:31:09,F3X,4041120231738717107,4041320231739702006,,SF,2022
C00027466,2022,M9,202304119579791311,25,SF25.M9.005,1697200,,N,,ORG,ORGANIZATION,C00003418,REPUBLICAN NATIONAL COMMITTEE,C00027466,SMART MEDIA GROUP,,,,3400000.00,24C,COORDINATED EXPENDITURE,MEDIA,2022-08-01 00:00:00,1700000.00,S0FL00338,"RUBIO, MARCO",,MARCO,,RUBIO,,S,SENATE,FL,FLORIDA,,,,,,,,,N,NO CHANGE,,,,,,,,,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2023-04-14 03:31:09,F3X,4041120231738717107,4041320231739702007,,SF,2022
C00027466,2022,M9,202304119579791311,25,SF25.M9.006,1697200,,N,,ORG,ORGANIZATION,C00003418,REPUBLICAN NATIONAL COMMITTEE,C00027466,SMART MEDIA GROUP,,,,268970.00,24C,COORDINATED EXPENDITURE,MEDIA,2022-08-18 00:00:00,151230.00,S2NV00324,"LAXALT, ADAM",,ADAM,,LAXALT,,S,SENATE,NV,NEVADA,,,,,,,,,N,NO CHANGE,,,,,,,,,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2023-04-14 03:31:09,F3X,4041120231738717107,4041320231739702008,,SF,2022
C00027466,2022,M9,202304119579791312,25,SF25.M9.007,1697200,,N,,ORG,ORGANIZATION,C00003418,REPUBLICAN NATIONAL COMMITTEE,C00027466,SMART MEDIA GROUP,,,,268970.00,24C,COORDINATED EXPENDITURE,MEDIA,2022-08-26 00:00:00,117740.00,S2NV00324,"LAXALT, ADAM",,ADAM,,LAXALT,,S,SENATE,NV,NEVADA,,,,,,,,,N,NO CHANGE,,,,,,,,,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2023-04-14 03:31:09,F3X,4041120231738717107,4041320231739702009,,SF,2022
C00027466,2022,M9,202304119579791312,25,SF25.M9.008,1697200,,N,,ORG,ORGANIZATION,C00003418,REPUBLICAN NATIONAL COMMITTEE,C00027466,TARGET ENTERPRISES LLC,,,,2100000.00,24C,COORDINATED EXPENDITURE,MEDIA,2022-08-18 00:00:00,1115362.50,S2PA00638,"OZ, MEHMET",,MEHMET,,OZ,,S,SENATE,PA,PENNSYLVANIA,,,,,,,,,C,CHANGE,,,,,,,,,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2023-04-14 03:31:09,F3X,4041120231738717107,4041320231739702010,,SF,2022
C00027466,2022,M10,202304119579818082,25,SF25.M10.001,1697271,,N,,ORG,ORGANIZATION,C00003418,REPUBLICAN NATIONAL COMMITTEE,C00027466,SAM MARKETING,,,,505443.73,24C,COORDINATED EXPENDITURE,MEDIA,2022-09-21 00:00:00,120493.38,S0IA00028,"GRASSLEY, CHARLES",,CHARLES,,GRASSLEY,,S,SENATE,IA,IOWA,,,,,,,,,N,NO CHANGE,,,,,,,,,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2023-04-14 03:31:09,F3X,4041220231738757002,4041320231739702011,,SF,2022
C00027466,2022,M10,202304119579818082,25,SF25.M10.002,1697271,,N,,ORG,ORGANIZATION,C00003418,REPUBLICAN NATIONAL COMMITTEE,C00027466,SAM MARKETING,,,,505443.73,24C,COORDINATED EXPENDITURE,MEDIA,2022-09-22 00:00:00,203457.27,S0IA00028,"GRASSLEY, CHARLES",,CHARLES,,GRASSLEY,,S,SENATE,IA,IOWA,,,,,,,,,N,NO CHANGE,,,,,,,,,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2023-04-14 03:31:09,F3X,4041220231738757002,4041320231739702012,,SF,2022
C00027466,2022,M10,202304119579818082,25,SF25.M10.003,1697271,,N,,ORG,ORGANIZATION,C00003418,REPUBLICAN NATIONAL COMMITTEE,C00027466,SAM MARKETING,,,,505443.73,24C,COORDINATED EXPENDITURE,MEDIA,2022-09-30 00:00:00,181493.08,S0IA00028,"GRASSLEY, CHARLES",,CHARLES,,GRASSLEY,,S,SENATE,IA,IOWA,,,,,,,,,N,NO CHANGE,,,,,,,,,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2023-04-14 03:31:09,F3X,4041220231738757002,4041320231739702013,,SF,2022
C00027466,2022,M10,202304119579818083,25,SF25.M10.004,1697271,,N,,ORG,ORGANIZATION,C00003418,REPUBLICAN NATIONAL COMMITTEE,C00027466,SMART MEDIA GROUP,,,,512385.38,24C,COORDINATED EXPENDITURE,MEDIA,2022-09-01 00:00:00,235415.38,S2NV00324,"LAXALT, ADAM",,ADAM,,LAXALT,,S,SENATE,NV,NEVADA,,,,,,,,,N,NO CHANGE,,,,,,,,,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2023-04-14 03:31:09,F3X,4041220231738757002,4041320231739702014,,SF,2022
C00027466,2022,M10,202304119579818083,25,SF25.M10.004_B,1697271,,N,,ORG,ORGANIZATION,C00003418,REPUBLICAN NATIONAL COMMITTEE,C00027466,RUMBLEUP LLC,,,,1523118.00,24C,COORDINATED EXPENDITURE,MEDIA,2022-09-07 00:00:00,10000.00,S2GA00225,"WALKER, HERSCHEL",,HERSCHEL,,WALKER,,S,SENATE,GA,GEORGIA,,,,,,,,,N,NO CHANGE,,,,,,,,,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2023-04-14 03:31:09,F3X,4041220231738757002,4041320231739702015,,SF,2022
C00027466,2022,M10,202304119579818083,25,SF25.M10.004_B_B,1697271,,N,,ORG,ORGANIZATION,C00003418,REPUBLICAN NATIONAL COMMITTEE,C00027466,RUMBLEUP LLC,,,,15000.00,24C,COORDINATED EXPENDITURE,MEDIA,2022-09-07 00:00:00,15000.00,S0NH00326,"BOLDUC, DONALD",,DONALD,,BOLDUC,,S,SENATE,NH,NEW HAMPSHIRE,,,,,,,,,N,NO CHANGE,,,,,,,,,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2023-04-14 03:31:09,F3X,4041220231738757002,4041320231739702016,,SF,2022
C00027466,2022,M10,202304119579818084,25,SF25.M10.004_B_B_B,1697271,,N,,ORG,ORGANIZATION,C00003418,REPUBLICAN NATIONAL COMMITTEE,C00027466,RUMBLEUP LLC,,,,512385.38,24C,COORDINATED EXPENDITURE,MEDIA,2022-09-07 00:00:00,8000.00,S2NV00324,"LAXALT, ADAM",,ADAM,,LAXALT,,S,SENATE,NV,NEVADA,,,,,,,,,N,NO CHANGE,,,,,,,,,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2023-04-14 03:31:09,F3X,4041220231738757002,4041320231739702017,,SF,2022
C00027466,2022,M10,202304119579818084,25,SF25.M10.004_B_B_B_B,1697271,,N,,ORG,ORGANIZATION,C00003418,REPUBLICAN NATIONAL COMMITTEE,C00027466,RUMBLEUP LLC,,,,2137000.00,24C,COORDINATED EXPENDITURE,MEDIA,2022-09-07 00:00:00,37000.00,S2PA00638,"OZ, MEHMET",,MEHMET,,OZ,,S,SENATE,PA,PENNSYLVANIA,,,,,,,,,C,CHANGE,,,,,,,,,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2023-04-14 03:31:09,F3X,4041220231738757002,4041320231739702018,,SF,2022
C00027466,2022,M10,202304119579818084,25,SF25.M10.004_C,1697271,,N,,ORG,ORGANIZATION,C00003418,REPUBLICAN NATIONAL COMMITTEE,C00027466,RUMBLEUP LLC,,,,15000.00,24C,COORDINATED EXPENDITURE,MEDIA,2022-09-07 00:00:00,15000.00,S2VT00292,"MALLOY, GERALD",,GERALD,,MALLOY,,S,SENATE,VT,VERMONT,,,,,,,,,N,NO CHANGE,,,,,,,,,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2023-04-14 03:31:09,F3X,4041220231738757002,4041320231739702019,,SF,2022
C00027466,2022,M10,202304119579818085,25,SF25.M10.004_C_B,1697271,,N,,ORG,ORGANIZATION,C00003418,REPUBLICAN NATIONAL COMMITTEE,C00027466,RUMBLEUP LLC,,,,15000.00,24C,COORDINATED EXPENDITURE,MEDIA,2022-09-07 00:00:00,15000.00,S2WA00387,"SMILEY, TIFFANY",,TIFFANY,,SMILEY,,S,SENATE,WA,WASHINGTON,,,,,,,,,N,NO CHANGE,,,,,,,,,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2023-04-14 03:31:09,F3X,4041220231738757002,4041320231739702020,,SF,2022
C00027466,2022,12G,202304119579834112,25,SF25.PREG.001,1697272,,N,,ORG,ORGANIZATION,C00003418,REPUBLICAN NATIONAL COMMITTEE,C00027466,RUMBLEUP LLC,,,,1199200.00,24C,COORDINATED EXPENDITURE,TEXT MESSAGING,2022-10-04 00:00:00,8000.00,S2AZ00372,"MASTERS, BLAKE",,BLAKE,,MASTERS,,S,SENATE,AZ,ARIZONA,,,,,,,,,N,NO CHANGE,,,,,,,,,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2023-04-14 03:31:09,F3X,4041220231738757003,4041320231739702021,,SF,2022
C00027466,2022,12G,202304119579834112,25,SF25.PREG.002,1697272,,N,,ORG,ORGANIZATION,C00003418,REPUBLICAN NATIONAL COMMITTEE,C00027466,RUMBLEUP LLC,,,,25000.00,24C,COORDINATED EXPENDITURE,TEXT MESSAGING,2022-10-04 00:00:00,25000.00,S2CO00241,"MATTHEW, JOSEPH",,JOSEPH,,MATTHEW,,S,SENATE,CO,COLORADO,,,,,,,,,N,NO CHANGE,,,,,,,,,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2023-04-14 03:31:09,F3X,4041220231738757003,4041320231739702022,,SF,2022
C00027466,2022,12G,202304119579834112,25,SF25.PREG.003,1697272,,N,,ORG,ORGANIZATION,C00003418,REPUBLICAN NATIONAL COMMITTEE,C00027466,RUMBLEUP LLC,,,,62500.00,24C,COORDINATED EXPENDITURE,TEXT MESSAGING,2022-10-04 00:00:00,27500.00,S2CT00314,"LEVY, LEORA",,LEORA,,LEVY,,S,SENATE,CT,CONNECTICUT,,,,,,,,,N,NO CHANGE,,,,,,,,,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2023-04-14 03:31:09,F3X,4041220231738757003,4041320231739702023,,SF,2022
C00027466,2022,12G,202304119579834113,25,SF25.PREG.004,1697272,,N,,ORG,ORGANIZATION,C00003418,REPUBLICAN NATIONAL COMMITTEE,C00027466,RUMBLEUP LLC,,,,62500.00,24C,COORDINATED EXPENDITURE,TEXT MESSAGING,2022-10-04 00:00:00,35000.00,S2CT00314,"LEVY, LEORA",,LEORA,,LEVY,,S,SENATE,CT,CONNECTICUT,,,,,,,,,N,NO CHANGE,,,,,,,,,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2023-04-14 03:31:09,F3X,4041220231738757003,4041320231739702024,,SF,2022
C00027466,2022,12G,202304119579834113,25,SF25.PREG.005,1697272,,N,,ORG,ORGANIZATION,C00003418,REPUBLICAN NATIONAL COMMITTEE,C00027466,FP1 STRATEGIES,,,,957995.90,24C,COORDINATED EXPENDITURE,MEDIA,2022-10-04 00:00:00,939995.90,S0WI00197,"JOHNSON, RON",,RON,,JOHNSON,,S,SENATE,WI,WISCONSIN,,,,,,,,,N,NO CHANGE,,,,,,,,,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2023-04-14 03:31:09,F3X,4041220231738757003,4041320231739702025,,SF,2022
C00027466,2022,12G,202304119579834113,25,SF25.PREG.006,1697272,,N,,ORG,ORGANIZATION,C00003418,REPUBLICAN NATIONAL COMMITTEE,C00027466,FP1 STRATEGIES,,,,957995.90,24C,COORDINATED EXPENDITURE,MEDIA,2022-10-19 00:00:00,18000.00,S0WI00197,"JOHNSON, RON",,RON,,JOHNSON,,S,SENATE,WI,WISCONSIN,,,,,,,,,N,NO CHANGE,,,,,,,,,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2023-04-14 03:31:09,F3X,4041220231738757003,4041320231739702026,,SF,2022
C00027466,2022,12G,202304119579834114,25,SF25.PREG.007,1697272,,N,,ORG,ORGANIZATION,C00003418,REPUBLICAN NATIONAL COMMITTEE,C00027466,IMGE LLC,,,,1199200.00,24C,COORDINATED EXPENDITURE,MEDIA,2022-10-17 00:00:00,800000.00,S2AZ00372,"MASTERS, BLAKE",,BLAKE,,MASTERS,,S,SENATE,AZ,ARIZONA,,,,,,,,,N,NO CHANGE,,,,,,,,,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2023-04-14 03:31:09,F3X,4041220231738757003,4041320231739702027,,SF,2022
C00027466,2022,12G,202304119579834114,25,SF25.PREG.008,1697272,,N,,ORG,ORGANIZATION,C00003418,REPUBLICAN NATIONAL COMMITTEE,C00027466,SCOTT HOWELL & CO. INC.,,,,1783118.00,24C,COORDINATED EXPENDITURE,MEDIA,2022-10-19 00:00:00,260000.00,S2GA00225,"WALKER, HERSCHEL",,HERSCHEL,,WALKER,,S,SENATE,GA,GEORGIA,,,,,,,,,N,NO CHANGE,,,,,,,,,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2023-04-14 03:31:09,F3X,4041220231738757003,4041320231739702028,,SF,2022
C00027466,2022,12G,202304119579834114,25,SF25.PREG.009,1697272,,N,,ORG,ORGANIZATION,C00003418,REPUBLICAN NATIONAL COMMITTEE,C00027466,SMART MEDIA GROUP,,,,185000.00,24C,COORDINATED EXPENDITURE,MEDIA,2022-10-03 00:00:00,170000.00,S0NH00326,"BOLDUC, DONALD",,DONALD,,BOLDUC,,S,SENATE,NH,NEW HAMPSHIRE,,,,,,,,,N,NO CHANGE,,,,,,,,,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2023-04-14 03:31:09,F3X,4041220231738757003,4041320231739702029,,SF,2022
C00212787,2022,30G,202304149580392401,25,500300770,1698185,,N,,ORG,ORGANIZATION,,,C00212787,"SERVICE PRINTERS HAWAII, INC.",,,,8162.66,24C,COORDINATED EXPENDITURE,MAILING - SUPPORT CASE,2022-10-21 00:00:00,4870.49,H2HI02128,"CASE, ED",,ED,,CASE,,H,HOUSE,HI,HAWAII,01,,,,,,,,N,NO CHANGE,,,,,,,004,Advertising Expenses ,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2023-05-03 03:31:37,F3X,4041420231741447017,4050220231746746000,,SF,2022
C00212787,2022,30G,202304149580392401,25,500300771,1698185,,N,,ORG,ORGANIZATION,,,C00212787,"SERVICE PRINTERS HAWAII, INC.",,,,18135.78,24C,COORDINATED EXPENDITURE,MAILING - SUPPORT SCHATZ,2022-10-21 00:00:00,4870.50,S4HI00136,"SCHATZ, BRIAN",,BRIAN,,SCHATZ,,S,SENATE,HI,HAWAII,,,,,,,,,N,NO CHANGE,,,,,,,004,Advertising Expenses ,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2023-05-03 03:31:37,F3X,4041420231741447017,4050220231746746001,,SF,2022
C00212787,2022,30G,202304149580392401,25,500300772,1698185,,N,,ORG,ORGANIZATION,,,C00212787,"SERVICE PRINTERS HAWAII, INC.",,,,9973.07,24C,COORDINATED EXPENDITURE,MAILING - SUPPORT TOKUDA,2022-10-26 00:00:00,5780.62,H2HI02581,"TOKUDA, JILL NAOMI",,JILL,NAOMI,TOKUDA,,H,HOUSE,HI,HAWAII,02,,,,,,,,N,NO CHANGE,,,,,,,004,Advertising Expenses ,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2023-05-03 03:31:37,F3X,4041420231741447017,4050220231746746002,,SF,2022
C00212787,2022,30G,202304149580392402,25,500300773,1698185,,N,,ORG,ORGANIZATION,,,C00212787,"SERVICE PRINTERS HAWAII, INC.",,,,18135.78,24C,COORDINATED EXPENDITURE,MAILING - SUPPORT SCHATZ,2022-10-26 00:00:00,5780.63,S4HI00136,"SCHATZ, BRIAN",,BRIAN,,SCHATZ,,S,SENATE,HI,HAWAII,,,,,,,,,N,NO CHANGE,,,,,,,004,Advertising Expenses ,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2023-05-03 03:31:37,F3X,4041420231741447017,4050220231746746003,,SF,2022
C00212787,2022,30G,202304149580392402,25,500300774,1698185,,N,,ORG,ORGANIZATION,,,C00212787,"SERVICE PRINTERS HAWAII, INC.",,,,18135.78,24C,COORDINATED EXPENDITURE,MAILING - SUPPORT SCHATZ,2022-10-28 00:00:00,200.53,S4HI00136,"SCHATZ, BRIAN",,BRIAN,,SCHATZ,,S,SENATE,HI,HAWAII,,,,,,,,,N,NO CHANGE,,,,,,,004,Advertising Expenses ,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2023-05-03 03:31:37,F3X,4041420231741447017,4050220231746746004,,SF,2022
C00212787,2022,30G,202304149580392402,25,500300775,1698185,,N,,ORG,ORGANIZATION,,,C00212787,"SERVICE PRINTERS HAWAII, INC.",,,,9973.07,24C,COORDINATED EXPENDITURE,MAILING - SUPPORT TOKUDA,2022-10-28 00:00:00,200.52,H2HI02581,"TOKUDA, JILL NAOMI",,JILL,NAOMI,TOKUDA,,H,HOUSE,HI,HAWAII,02,,,,,,,,N,NO CHANGE,,,,,,,004,Advertising Expenses ,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2023-05-03 03:31:37,F3X,4041420231741447017,4050220231746746005,,SF,2022
C00212787,2022,30G,202304149580392403,25,500300777,1698185,,N,,ORG,ORGANIZATION,,,C00212787,USPS,,,,8162.66,24C,COORDINATED EXPENDITURE,MAILING - SUPPORT CASE,2022-10-21 00:00:00,3292.17,H2HI02128,"CASE, ED",,ED,,CASE,,H,HOUSE,HI,HAWAII,01,,,,,,,,N,NO CHANGE,,,,,,,004,Advertising Expenses ,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2023-11-03 03:31:03,F3X,4041420231741447017,4050220231746746006,,SF,2022
C00212787,2022,30G,202304149580392403,25,500300778,1698185,,N,,ORG,ORGANIZATION,,,C00212787,USPS,,,,18135.78,24C,COORDINATED EXPENDITURE,MAILING - SUPPORT SCHATZ,2022-10-21 00:00:00,3292.18,S4HI00136,"SCHATZ, BRIAN",,BRIAN,,SCHATZ,,S,SENATE,HI,HAWAII,,,,,,,,,N,NO CHANGE,,,,,,,004,Advertising Expenses ,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2023-05-03 03:31:37,F3X,4041420231741447017,4050220231746746007,,SF,2022
C00212787,2022,30G,202304149580392403,25,500300779,1698185,,N,,ORG,ORGANIZATION,,,C00212787,USPS,,,,9973.07,24C,COORDINATED EXPENDITURE,POSTAGE - SUPPORT TOKUDA,2022-10-28 00:00:00,3991.93,H2HI02581,"TOKUDA, JILL NAOMI",,JILL,NAOMI,TOKUDA,,H,HOUSE,HI,HAWAII,02,,,,,,,,N,NO CHANGE,,,,,,,004,Advertising Expenses ,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2023-05-03 03:31:37,F3X,4041420231741447017,4050220231746746008,,SF,2022
C00212787,2022,30G,202304149580392404,25,500300780,1698185,,N,,ORG,ORGANIZATION,,,C00212787,USPS,,,,18135.78,24C,COORDINATED EXPENDITURE,POSTAGE - SUPPORT SCHATZ,2022-10-28 00:00:00,3991.94,S4HI00136,"SCHATZ, BRIAN",,BRIAN,,SCHATZ,,S,SENATE,HI,HAWAII,,,,,,,,,N,NO CHANGE,,,,,,,004,Advertising Expenses ,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2023-05-03 03:31:37,F3X,4041420231741447017,4050220231746746009,,SF,2022
C00156810,2022,YE,202304219581255753,25,SF.13222,1702015,,N,,ORG,ORGANIZATION,,,,CONTACT SERVICES LLC,,,,7362.32,24C,COORDINATED EXPENDITURE,GOTV RALLY PHONE CALLS,2022-12-13 00:00:00,7362.32,S0KY00156,"PAUL, RAND",,RAND,,PAUL,,S,SENATE,KY,KENTUCKY,00,C00156810,,,,,,,N,NO CHANGE,,,,,,,,,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2023-05-03 03:31:37,F3X,4042120231743525093,4050220231746746010,,SF,2022
C00135558,2022,30G,202304279581306446,25,500300462,1702476,,N,,ORG,ORGANIZATION,,,C00135558,MISSION CONTROL INC,,,,503392.57,24C,COORDINATED EXPENDITURE,MAIL SERVICES,2022-10-25 00:00:00,111527.20,S2MO00692,"BUSCH VALENTINE, TRUDY",,TRUDY,,BUSCH VALENTINE,,S,SENATE,MO,MISSOURI,00,,,,,,,,N,NO CHANGE,,,,,,,006,Campaign Materials,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2023-05-03 03:31:37,F3X,4042720231744811020,4050220231746746011,,SF,2022
C00135558,2022,30G,202304279581306446,25,500300464,1702476,,N,,ORG,ORGANIZATION,,,C00135558,MISSION CONTROL INC,,,,503392.57,24C,COORDINATED EXPENDITURE,MAIL SERVICES,2022-10-25 00:00:00,111488.20,S2MO00692,"BUSCH VALENTINE, TRUDY",,TRUDY,,BUSCH VALENTINE,,S,SENATE,MO,MISSOURI,00,,,,,,,,N,NO CHANGE,,,,,,,006,Campaign Materials,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2023-05-03 03:31:37,F3X,4042720231744811020,4050220231746746012,,SF,2022
C00135558,2022,30G,202304279581306446,25,500300467,1702476,,N,,ORG,ORGANIZATION,,,C00135558,MISSION CONTROL INC,,,,503392.57,24C,COORDINATED EXPENDITURE,MAIL SERVICES,2022-10-31 00:00:00,54478.81,S2MO00692,"BUSCH VALENTINE, TRUDY",,TRUDY,,BUSCH VALENTINE,,S,SENATE,MO,MISSOURI,00,,,,,,,,N,NO CHANGE,,,,,,,006,Campaign Materials,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2023-05-03 03:31:37,F3X,4042720231744811020,4050220231746746013,,SF,2022
C00042366,2021,YE,202205129502790302,25,SF-208286,1593783,,Y,,ORG,ORGANIZATION,C00010603,DEMOCRATIC NATIONAL COMMITTEE,C00042366,"ANZALONE LISZT GROVE RESEARCH, INC.",,,,4095.00,24C,COORDINATED EXPENDITURE,POLLING,2021-12-21 00:00:00,4095.00,S2NC00497,"BEASLEY, CHERI",,CHERI,,BEASLEY,,S,SENATE,NC,NORTH CAROLINA,,,,,,,,,N,NO CHANGE,,,,,,,,,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2022-05-14 03:34:33.714,F3X,4051220221476447064,4051320221485494000,,SF,2022
C00027466,2022,30G,202305159581485509,25,SF25.30G.001,1704207,,N,,ORG,ORGANIZATION,C00003418,REPUBLICAN NATIONAL COMMITTEE,C00027466,FLS CONNECT,,,,625000.00,24C,COORDINATED EXPENDITURE,GOTV PHONECALLS,2022-11-07 00:00:00,10000.00,S2WA00387,"SMILEY, TIFFANY",,TIFFANY,,SMILEY,,S,SENATE,WA,WASHINGTON,,,,,,,,,N,NO CHANGE,,,,,,,,,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2023-05-17 03:31:02,F3X,4051520231747236097,4051620231747715000,,SF,2022
